"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
298.21,5.02,0.0141,,+-0.03,+-0.07,,
298.28,17.75,0.0436,,+-0.03,+-0.07,,
298.16,22.03,0.0557,,+-0.03,+-0.07,,
298.18,27.55,0.0686,,+-0.03,+-0.07,,
298.16,32.79,0.077,,+-0.03,+-0.07,,
298.14,36.994,0.0855,,+-0.03,+-0.07,,
298.17,42.44,0.0942,,+-0.03,+-0.07,,
295.78,40.37,0.0922,,+-0.03,+-0.07,,
296.74,38.72,0.0896,,+-0.03,+-0.07,,
291.19,36.65,0.0883,,+-0.03,+-0.07,,
289.19,35.06,0.0879,,+-0.03,+-0.07,,
305.34,48.85,0.1069,,+-0.03,+-0.07,,
