"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
295.68,40.3,0.9946,,+-0.03,+-0.07,,
297.57,41.818,0.9959,,+-0.03,+-0.07,,
299.26,43.335,0.9957,,+-0.03,+-0.07,,
300.54,44.438,0.9958,,+-0.03,+-0.07,,
301.89,45.678,0.9964,,+-0.03,+-0.07,,
303.42,47.197,0.9968,,+-0.03,+-0.07,,
304.22,48.162,0.9972,,+-0.03,+-0.07,,
289.77,34.162,0.9921,,+-0.03,+-0.07,,
