"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,4.152,0.0,0.0,,,,
313.15,6.406,0.0783,0.4018,,,,
313.15,7.933,0.1326,0.5416,,,,
313.15,10.887,0.2465,0.7054,,,,
313.15,12.928,0.3336,0.7773,,,,
313.15,15.312,0.4459,0.8389,,,,
313.15,12.544,0.3204,0.7682,,,,
313.15,15.429,0.452,0.8416,,,,
313.15,17.892,0.5832,0.8897,,,,
313.15,18.98,0.6474,0.9083,,,,
313.15,20.198,0.7228,0.9277,,,,
313.15,21.358,0.7995,0.9462,,,,
313.15,22.362,0.8657,0.9621,,,,
313.15,23.398,0.9353,0.9801,,,,
313.15,24.366,1.0,1.0,,,,
