"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
386.41,141.3,0.0,0.0,+-0.01,+-0.2,+-0.002,+-0.002
383.94,141.3,0.016,0.086,+-0.01,+-0.2,+-0.002,+-0.002
380.65,141.3,0.04,0.19,+-0.01,+-0.2,+-0.002,+-0.002
377.83,141.3,0.06,0.266,+-0.01,+-0.2,+-0.002,+-0.002
373.68,141.3,0.091,0.368,+-0.01,+-0.2,+-0.002,+-0.002
369.63,141.3,0.12,0.45,+-0.01,+-0.2,+-0.002,+-0.002
366.79,141.3,0.146,0.508,+-0.01,+-0.2,+-0.002,+-0.002
363.19,141.3,0.186,0.576,+-0.01,+-0.2,+-0.002,+-0.002
358.59,141.3,0.251,0.656,+-0.01,+-0.2,+-0.002,+-0.002
356.91,141.3,0.29,0.685,+-0.01,+-0.2,+-0.002,+-0.002
352.8,141.3,0.408,0.761,+-0.01,+-0.2,+-0.002,+-0.002
351.53,141.3,0.47,0.782,+-0.01,+-0.2,+-0.002,+-0.002
350.6,141.3,0.52,0.8,+-0.01,+-0.2,+-0.002,+-0.002
349.67,141.3,0.577,0.821,+-0.01,+-0.2,+-0.002,+-0.002
349.02,141.3,0.621,0.836,+-0.01,+-0.2,+-0.002,+-0.002
348.64,141.3,0.655,0.849,+-0.01,+-0.2,+-0.002,+-0.002
347.75,141.3,0.74,0.873,+-0.01,+-0.2,+-0.002,+-0.002
347.3,141.3,0.811,0.894,+-0.01,+-0.2,+-0.002,+-0.002
346.83,141.3,0.862,0.916,+-0.01,+-0.2,+-0.002,+-0.002
346.51,141.3,0.911,0.935,+-0.01,+-0.2,+-0.002,+-0.002
346.39,141.3,0.933,0.947,+-0.01,+-0.2,+-0.002,+-0.002
346.23,141.3,0.967,0.971,+-0.01,+-0.2,+-0.002,+-0.002
346.13,141.3,0.983,0.984,+-0.01,+-0.2,+-0.002,+-0.002
345.92,141.3,1.0,1.0,+-0.01,+-0.2,+-0.002,+-0.002
