"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,5.612,0.0337,,+-0.02,+-0.1%,,
303.15,6.143,0.062,,+-0.02,+-0.1%,,
303.15,6.902,0.1007,,+-0.02,+-0.1%,,
303.15,7.869,0.1474,,+-0.02,+-0.1%,,
303.15,9.051,0.2012,,+-0.02,+-0.1%,,
303.15,10.167,0.2497,,+-0.02,+-0.1%,,
303.15,11.395,0.3,,+-0.02,+-0.1%,,
303.15,12.679,0.35,,+-0.02,+-0.1%,,
303.15,14.011,0.3997,,+-0.02,+-0.1%,,
303.15,15.4,0.4493,,+-0.02,+-0.1%,,
303.15,16.86,0.4992,,+-0.02,+-0.1%,,
303.15,18.4,0.5495,,+-0.02,+-0.1%,,
303.15,19.954,0.5996,,+-0.02,+-0.1%,,
303.15,18.2752,0.5493,,+-0.02,+-0.1%,,
303.15,19.796,0.5988,,+-0.02,+-0.1%,,
303.15,21.372,0.6492,,+-0.02,+-0.1%,,
303.15,22.973,0.6993,,+-0.02,+-0.1%,,
303.15,24.566,0.7484,,+-0.02,+-0.1%,,
303.15,26.222,0.7993,,+-0.02,+-0.1%,,
303.15,27.832,0.8496,,+-0.02,+-0.1%,,
303.15,29.39,0.8993,,+-0.02,+-0.1%,,
303.15,30.632,0.9399,,+-0.02,+-0.1%,,
303.15,31.529,0.9695,,+-0.02,+-0.1%,,
