"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
308.11,1.57,0.1159,0.9841,0.015,,0.0005,0.0005
308.11,2.09,0.1591,0.986,0.015,,0.0005,0.0005
308.11,2.58,0.1957,0.9877,0.015,,0.0005,0.0005
308.11,3.09,0.2239,0.9897,0.015,,0.0005,0.0005
308.11,3.65,0.2594,0.9912,0.015,,0.0005,0.0005
308.11,4.0,0.2904,0.9915,0.015,,0.0005,0.0005
308.11,4.39,0.3325,0.9916,0.015,,0.0005,0.0005
308.11,4.87,0.3808,0.9919,0.015,,0.0005,0.0005
308.11,5.16,0.4018,0.9919,0.015,,0.0005,0.0005
308.11,5.68,0.4589,0.992,0.015,,0.0005,0.0005
308.11,6.01,0.529,0.9917,0.015,,0.0005,0.0005
308.11,6.31,0.5822,0.9907,0.015,,0.0005,0.0005
308.11,6.66,0.6367,0.9894,0.015,,0.0005,0.0005
308.11,6.89,0.7247,0.9857,0.015,,0.0005,0.0005
308.11,7.01,0.7721,0.984,0.015,,0.0005,0.0005
308.11,7.17,0.8258,0.9827,0.015,,0.0005,0.0005
