"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-25,10,0.065,,,,,
-25,20,0.128,,,,,
-25,30,0.187,,,,,
-25,40,0.238,,,,,
-25,50,0.288,,,,,
-25,60,0.337,,,,,
-25,70,0.373,,,,,
