"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-10.01,26.12,0.0,0.0,,,,
-10.01,27.46,0.049,0.084,,,,
-10.01,28.83,0.106,0.166,,,,
-10.01,30.39,0.204,0.268,,,,
-10.01,31.81,0.31,0.365,,,,
-10.01,32.59,0.405,0.444,,,,
-10.01,33.27,0.527,0.566,,,,
-10.01,33.09,0.485,0.524,,,,
-10.01,33.52,0.6,0.613,,,,
-10.01,33.54,0.669,0.67,,,,
-10.01,33.45,0.764,0.75,,,,
-10.01,33.1,0.837,0.825,,,,
-10.01,32.5,0.934,0.927,,,,
-10.01,31.87,1.0,1.0,,,,
