"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
417.55,96.7,0.0,0.0,+-0.05,+-0.05,,
386.15,96.7,0.0795,0.4198,+-0.05,+-0.05,,
376.25,96.7,0.1335,0.5251,+-0.05,+-0.05,,
368.55,96.7,0.2122,0.6212,+-0.05,+-0.05,,
362.45,96.7,0.2911,0.6698,+-0.05,+-0.05,,
358.35,96.7,0.3843,0.7288,+-0.05,+-0.05,,
355.25,96.7,0.5252,0.7972,+-0.05,+-0.05,,
352.85,96.7,0.6335,0.8216,+-0.05,+-0.05,,
351.15,96.7,0.7902,0.8784,+-0.05,+-0.05,,
350.55,96.7,0.8541,0.9025,+-0.05,+-0.05,,
350.05,96.7,0.9491,0.9491,+-0.05,+-0.05,,
350.3,96.7,1.0,1.0,+-0.05,+-0.05,,
