"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.1,15.2,0.895,,0.1,,,
30.5,16.4,0.895,,0.1,,,
40.3,19.5,0.895,,0.1,,,
50.0,22.7,0.895,,0.1,,,
59.5,26.0,0.895,,0.1,,,
69.3,29.7,0.895,,0.1,,,
78.9,33.7,0.895,,0.1,,,
89.4,37.6,0.895,,0.1,,,
99.7,41.6,0.895,,0.1,,,
