"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,26.421,0.0,,+-0.01,+-0.003,,
373.15,26.017,0.0513,,+-0.01,+-0.003,,
373.15,25.079,0.1565,,+-0.01,+-0.003,,
373.15,24.176,0.2619,,+-0.01,+-0.003,,
373.15,23.371,0.3509,,+-0.01,+-0.003,,
373.15,22.427,0.4501,,+-0.01,+-0.003,,
373.15,21.428,0.5511,,+-0.01,+-0.003,,
373.15,21.838,0.5099,,+-0.01,+-0.003,,
373.15,21.353,0.5576,,+-0.01,+-0.003,,
373.15,20.25,0.6615,,+-0.01,+-0.003,,
373.15,19.133,0.7625,,+-0.01,+-0.003,,
373.15,17.993,0.8602,,+-0.01,+-0.003,,
373.15,16.824,0.955,,+-0.01,+-0.003,,
373.15,16.26,1.0,,+-0.01,+-0.003,,
373.15,16.232,1.0,,+-0.01,+-0.003,,
