"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.23,11.881,0.0,0.0,,,,
298.23,14.68,0.05,0.2297,,,,
298.23,17.342,0.1,0.3803,,,,
298.23,19.874,0.15,0.4871,,,,
298.23,22.293,0.2,0.5672,,,,
298.23,24.632,0.25,0.6305,,,,
298.23,26.929,0.3,0.6825,,,,
298.23,29.215,0.35,0.7265,,,,
298.23,31.492,0.4,0.7644,,,,
298.23,33.755,0.45,0.7973,,,,
298.23,36.002,0.5,0.8261,,,,
298.23,38.231,0.55,0.8515,,,,
298.23,40.446,0.6,0.8743,,,,
298.23,42.653,0.65,0.8948,,,,
298.23,44.856,0.7,0.9135,,,,
298.23,47.061,0.75,0.9307,,,,
298.23,49.274,0.8,0.9466,,,,
298.23,51.498,0.85,0.9613,,,,
298.23,53.742,0.9,0.9751,,,,
298.23,56.006,0.95,0.988,,,,
298.23,58.247,1.0,1.0,,,,
