"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
224.0,28.0,0.03,0.38,0.5,0.04,,
224.0,37.5,0.06,0.48,0.5,0.04,,
224.0,49.5,0.09,0.57,0.5,0.04,,
224.0,67.5,0.14,0.63,0.5,0.04,,
224.0,86.0,0.19,0.69,0.5,0.04,,
224.0,140.5,0.36,0.66,0.5,0.04,,
224.0,146.5,0.41,0.65,0.5,0.04,,
224.0,150.5,0.44,0.62,0.5,0.04,,
224.0,154.8,0.49,0.59,0.5,0.04,,
