"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,45.55,0.0,,,,,
313.15,44.67,0.0618,,,,,
313.15,43.9,0.1451,,,,,
313.15,43.4,0.2292,,,,,
313.15,43.19,0.3089,,,,,
313.15,43.14,0.3817,,,,,
313.15,43.27,0.4567,,,,,
313.15,43.43,0.535,,,,,
313.15,43.66,0.603,,,,,
313.15,43.96,0.6769,,,,,
313.15,44.19,0.7461,,,,,
313.15,44.47,0.8145,,,,,
313.15,44.68,0.8712,,,,,
313.15,44.81,0.9049,,,,,
313.15,44.97,0.9533,,,,,
313.15,45.3,1.0,,,,,
