"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,83.181,0.0713,0.0283,0.01,0.009,,
348.15,81.013,0.112,0.0432,0.01,0.009,,
348.15,78.748,0.1572,0.059,0.01,0.009,,
348.15,76.608,0.2002,0.0727,0.01,0.009,,
348.15,74.16,0.2504,0.09,0.01,0.009,,
348.15,71.315,0.3058,0.1069,0.01,0.009,,
348.15,68.641,0.3605,0.1234,0.01,0.009,,
348.15,66.948,0.393,0.1348,0.01,0.009,,
348.15,62.392,0.4822,0.1628,0.01,0.009,,
348.15,60.192,0.5203,0.1787,0.01,0.009,,
348.15,58.787,0.5462,0.1898,0.01,0.009,,
348.15,54.846,0.6098,0.2174,0.01,0.009,,
348.15,52.301,0.648,0.2372,0.01,0.009,,
348.15,49.369,0.6897,0.2629,0.01,0.009,,
348.15,46.368,0.7298,0.2911,0.01,0.009,,
348.15,42.084,0.7833,0.3367,0.01,0.009,,
348.15,38.107,0.8255,0.3865,0.01,0.009,,
348.15,34.088,0.8654,0.4492,0.01,0.009,,
348.15,25.618,0.9386,0.6369,0.01,0.009,,
348.15,21.985,0.9666,0.7607,0.01,0.009,,
