"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
388.8,94.0,0.0,0.0,0.1,0.13,,
385.0,94.0,0.0392,0.1623,0.1,0.13,,
382.5,94.0,0.0638,0.2457,0.1,0.13,,
378.0,94.0,0.1206,0.417,0.1,0.13,,
372.2,94.0,0.2087,0.5673,0.1,0.13,,
363.7,94.0,0.3098,0.6916,0.1,0.13,,
363.7,94.0,0.383,0.7514,0.1,0.13,,
362.6,94.0,0.4197,0.7696,0.1,0.13,,
357.7,94.0,0.5671,0.8497,0.1,0.13,,
356.8,94.0,0.6122,0.8719,0.1,0.13,,
355.2,94.0,0.6681,0.8901,0.1,0.13,,
354.0,94.0,0.729,0.9098,0.1,0.13,,
352.9,94.0,0.7744,0.9209,0.1,0.13,,
351.5,94.0,0.8273,0.9434,0.1,0.13,,
350.0,94.0,0.8629,0.9561,0.1,0.13,,
348.0,94.0,1.0,1.0,0.1,0.13,,
