"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
375.4,56.4,0.0,0.0,0.1,0.1333,0.002,0.002
373.4,56.4,0.038,0.114,0.1,0.1333,0.002,0.002
371.4,56.4,0.078,0.211,0.1,0.1333,0.002,0.002
369.9,56.4,0.113,0.28,0.1,0.1333,0.002,0.002
368.3,56.4,0.152,0.352,0.1,0.1333,0.002,0.002
367.3,56.4,0.187,0.399,0.1,0.1333,0.002,0.002
366.3,56.4,0.212,0.438,0.1,0.1333,0.002,0.002
365.5,56.4,0.251,0.471,0.1,0.1333,0.002,0.002
364.9,56.4,0.284,0.501,0.1,0.1333,0.002,0.002
364.3,56.4,0.32,0.526,0.1,0.1333,0.002,0.002
363.9,56.4,0.34,0.544,0.1,0.1333,0.002,0.002
363.5,56.4,0.367,0.564,0.1,0.1333,0.002,0.002
361.8,56.4,0.504,0.623,0.1,0.1333,0.002,0.002
361.5,56.4,0.575,0.64,0.1,0.1333,0.002,0.002
360.9,56.4,0.609,0.69,0.1,0.1333,0.002,0.002
360.9,56.4,0.761,0.798,0.1,0.1333,0.002,0.002
361.7,56.4,0.828,0.823,0.1,0.1333,0.002,0.002
361.9,56.4,0.946,0.895,0.1,0.1333,0.002,0.002
364.1,56.4,1.0,1.0,0.1,0.1333,0.002,0.002
