"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,25.781,0.1836,0.5482,+-0.02,+-0.004,0.0005,0.0005
313.15,24.715,,0.5224,+-0.02,+-0.004,0.0005,0.0005
313.15,26.252,0.3105,0.5625,+-0.02,+-0.004,0.0005,0.0005
313.15,26.419,0.3892,0.5689,+-0.02,+-0.004,0.0005,0.0005
313.15,26.488,0.4809,0.5745,+-0.02,+-0.004,0.0005,0.0005
313.15,26.518,0.5369,0.5776,+-0.02,+-0.004,0.0005,0.0005
313.15,26.52,0.5828,0.5805,+-0.02,+-0.004,0.0005,0.0005
313.15,26.467,0.674,0.589,+-0.02,+-0.004,0.0005,0.0005
313.15,26.435,0.6943,0.5918,+-0.02,+-0.004,0.0005,0.0005
313.15,26.45,0.6876,0.5908,+-0.02,+-0.004,0.0005,0.0005
313.15,25.883,0.8197,0.6239,+-0.02,+-0.004,0.0005,0.0005
313.15,25.251,0.868,0.6514,+-0.02,+-0.004,0.0005,0.0005
313.15,23.625,0.9255,0.7163,+-0.02,+-0.004,0.0005,0.0005
313.15,23.398,0.9309,0.7258,+-0.02,+-0.004,0.0005,0.0005
313.15,22.105,0.9551,0.7812,+-0.02,+-0.004,0.0005,0.0005
313.15,21.625,0.9623,0.8031,+-0.02,+-0.004,0.0005,0.0005
