"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
270.3,20.95,0.0422,0.9024,,,,
270.3,30.04,0.0622,0.9239,,,,
270.3,39.8,0.0821,0.9376,,,,
270.3,50.8,0.1061,0.9461,,,,
