"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
278.28,3.17,0.6008,,0.02,0.005,0.001,0.001
283.24,3.475,0.6008,,0.02,0.005,0.001,0.001
293.25,4.12,0.6008,,0.02,0.005,0.001,0.001
303.2,4.765,0.6008,,0.02,0.005,0.001,0.001
313.18,5.405,0.6008,,0.02,0.005,0.001,0.001
323.3,6.045,0.6008,,0.02,0.005,0.001,0.001
333.31,6.63,0.6008,,0.02,0.005,0.001,0.001
343.26,7.19,0.6008,,0.02,0.005,0.001,0.001
353.37,7.73,0.6008,,0.02,0.005,0.001,0.001
363.78,8.255,0.6008,,0.02,0.005,0.001,0.001
373.62,8.683,0.6008,,0.02,0.005,0.001,0.001
383.69,9.095,0.6008,,0.02,0.005,0.001,0.001
393.66,9.487,0.6008,,0.02,0.005,0.001,0.001
403.75,8.92,0.6008,,0.02,0.005,0.001,0.001
413.66,10.135,0.6008,,0.02,0.005,0.001,0.001
423.54,10.409,0.6008,,0.02,0.005,0.001,0.001
433.63,10.665,0.6008,,0.02,0.005,0.001,0.001
443.68,10.845,0.6008,,0.02,0.005,0.001,0.001
453.63,10.967,0.6008,,0.02,0.005,0.001,0.001
463.57,10.997,0.6008,,0.02,0.005,0.001,0.001
473.48,10.897,0.6008,,0.02,0.005,0.001,0.001
483.35,10.387,0.6008,,0.02,0.005,0.001,0.001
491.7,9.597,0.6008,,0.02,0.005,0.001,0.001
