"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
150,1.995,0.0,,,,,
150,10.0,0.028,,,,,
150,20.0,0.063,0.881,,,,
150,30.0,0.097,0.914,,,,
150,40.0,0.131,0.93,,,,
150,50.0,0.164,0.939,,,,
150,60.0,0.196,0.945,,,,
150,70.0,0.229,0.949,,,,
