"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
349.5,19.83,0.017,0.5838,,,,
349.5,30.11,0.0304,0.7052,,,,
349.5,49.8,0.0557,0.7999,,,,
349.5,99.9,0.1191,0.8692,,,,
349.5,151.3,0.1831,0.8866,,,,
349.5,199.5,0.241,0.8866,,,,
349.5,249.0,0.301,0.8837,,,,
