"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.18,16.996,0.0,0.0,,,,
298.18,24.218,0.05,0.3311,,,,
298.18,30.742,0.1,0.4979,,,,
298.18,36.648,0.15,0.5989,,,,
298.18,41.853,0.2,0.6653,,,,
298.18,46.264,0.25,0.711,,,,
298.18,49.901,0.3,0.7436,,,,
298.18,52.851,0.35,0.7678,,,,
298.18,55.2,0.4,0.7862,,,,
298.18,57.036,0.45,0.8004,,,,
298.18,58.453,0.5,0.8118,,,,
298.18,59.545,0.55,0.8211,,,,
298.18,60.404,0.6,0.8292,,,,
298.18,61.082,0.65,0.8365,,,,
298.18,61.604,0.7,0.8433,,,,
298.18,61.998,0.75,0.8499,,,,
298.18,62.286,0.8,0.8571,,,,
298.18,62.457,0.85,0.8663,,,,
298.18,62.487,0.9,0.8802,,,,
298.18,61.82,0.95,0.9049,,,,
298.18,58.191,1.0,1.0,,,,
