"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,26.463,0.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,26.777,0.0406,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,27.649,0.1487,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,28.448,0.2497,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,30.051,0.4544,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,30.349,0.4964,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,30.76,0.5495,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,31.582,0.6508,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,32.389,0.7557,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,33.117,0.8504,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,33.817,0.9422,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,34.257,1.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
