"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
325.25,3.61,0.00574,,,,,
325.25,6.943,0.01155,,,,,
325.25,9.947,0.01749,,,,,
325.25,14.532,0.02917,,,,,
325.25,18.824,0.04678,,,,,
325.25,21.708,0.06646,,,,,
325.25,23.698,0.08704,,,,,
325.25,25.714,0.1181,,,,,
325.25,27.015,0.1469,,,,,
325.25,28.555,0.1968,,,,,
325.25,29.578,0.2472,,,,,
325.25,30.267,0.2975,,,,,
325.25,30.741,0.3478,,,,,
325.25,31.064,0.3984,,,,,
325.25,31.272,0.4486,,,,,
325.25,31.419,0.4988,,,,,
325.25,31.5,0.5491,,,,,
325.25,31.543,0.5996,,,,,
325.25,31.563,0.6495,,,,,
325.25,31.567,0.7003,,,,,
325.25,31.568,0.7491,,,,,
325.25,31.571,0.7991,,,,,
325.25,31.575,0.8492,,,,,
325.25,31.603,0.8992,,,,,
325.25,31.664,0.9296,,,,,
325.25,31.835,0.9597,,,,,
325.25,32.111,0.9799,,,,,
325.25,32.321,0.9899,,,,,
325.25,32.456,0.9949,,,,,
