"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
406.84,10.0,0.0,0.0,+-0.1%,+-0.13%,0.009,0.009
406.4,10.0,0.044,0.054,+-0.1%,+-0.13%,0.009,
406.35,10.0,0.068,0.09,+-0.1%,+-0.13%,0.009,
406.3,10.0,0.096,0.126,+-0.1%,+-0.13%,0.009,
406.25,10.0,0.122,0.164,+-0.1%,+-0.13%,0.009,0.009
406.1,10.0,0.148,0.198,+-0.1%,+-0.13%,0.009,0.009
405.95,10.0,0.17,0.236,+-0.1%,+-0.13%,0.009,0.009
405.35,10.0,0.192,0.266,+-0.1%,+-0.13%,0.009,0.009
404.95,10.0,0.25,0.344,+-0.1%,+-0.13%,0.009,0.009
404.6,10.0,0.274,0.386,+-0.1%,+-0.13%,0.009,0.009
404.15,10.0,0.305,0.428,+-0.1%,+-0.13%,0.009,0.009
403.4,10.0,0.345,0.488,+-0.1%,+-0.13%,0.009,0.009
402.7,10.0,0.375,0.532,+-0.1%,+-0.13%,0.009,0.009
402.0,10.0,0.405,0.572,+-0.1%,+-0.13%,0.009,0.009
401.15,10.0,0.445,0.622,+-0.1%,+-0.13%,0.009,0.009
400.05,10.0,0.49,0.676,+-0.1%,+-0.13%,0.009,0.009
398.85,10.0,0.545,0.74,+-0.1%,+-0.13%,0.009,0.009
397.65,10.0,0.595,0.79,+-0.1%,+-0.13%,0.009,0.009
396.85,10.0,0.614,0.816,+-0.1%,+-0.13%,0.009,0.009
396.15,10.0,0.635,0.83,+-0.1%,+-0.13%,0.009,0.009
395.2,10.0,0.673,0.853,+-0.1%,+-0.13%,0.009,0.009
393.7,10.0,0.742,0.894,+-0.1%,+-0.13%,0.009,0.009
393.05,10.0,0.772,0.913,+-0.1%,+-0.13%,0.009,0.009
391.9,10.0,0.805,0.932,+-0.1%,+-0.13%,0.009,0.009
391.3,10.0,0.83,0.944,+-0.1%,+-0.13%,0.009,0.009
386.85,10.0,1.0,1.0,+-0.1%,+-0.13%,0.009,0.009
