"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,19.93,0.0,0.0,,,,
333.15,20.17,0.002,0.0123,,,,
333.15,20.68,0.0041,0.0284,,,,
333.15,21.04,0.0079,0.0558,,,,
333.15,21.72,0.0139,0.0826,,,,
333.15,22.08,0.0179,0.1049,,,,
333.15,22.92,0.031,0.1577,,,,
333.15,23.09,0.0321,0.1633,,,,
333.15,23.8,0.0496,0.1922,,,,
333.15,24.14,0.0579,0.2119,,,,
333.15,24.68,0.0768,0.2305,,,,
333.15,24.81,0.0832,0.243,,,,
333.15,25.05,0.1053,0.2553,,,,
333.15,25.32,0.12,0.2675,,,,
333.15,25.54,0.1371,0.275,,,,
333.15,25.65,0.1381,0.2737,,,,
333.15,25.84,0.1602,0.2869,,,,
333.15,26.01,0.1775,0.2981,,,,
333.15,26.58,0.227,0.3311,,,,
333.15,27.1,0.2614,0.3746,,,,
333.15,27.5,0.289,0.4021,,,,
333.15,28.04,0.3225,0.4353,,,,
333.15,29.06,0.374,0.4994,,,,
333.15,29.21,0.3879,0.5099,,,,
333.15,30.08,0.4397,0.5701,,,,
333.15,30.77,0.4671,0.5953,,,,
333.15,31.32,0.5026,0.642,,,,
333.15,32.23,0.5487,0.686,,,,
333.15,32.5,0.5597,0.6991,,,,
333.15,34.31,0.6611,0.7847,,,,
333.15,36.0,0.7435,0.8452,,,,
333.15,37.75,0.8527,0.913,,,,
333.15,39.92,1.0,1.0,,,,
