"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
-200.0,0.841,0.0,0.0,,,,
-200.0,27.3,0.1965,0.9716,,,,
-200.0,37.3,0.2702,0.9796,,,,
-200.0,43.0,0.3241,0.9834,,,,
-200.0,56.0,0.4385,0.988,,,,
-200.0,66.0,0.5314,0.991,,,,
-200.0,81.0,0.6882,0.99433,,,,
-200.0,98.0,0.8581,0.99728,,,,
-200.0,114.0,1.0,1.0,,,,
