"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
224.0,130.5,0.33,0.69,0.5,0.04,,
224.0,111.0,0.25,0.7,0.5,0.04,,
224.0,97.5,0.23,0.69,0.5,0.04,,
224.0,80.5,0.18,0.68,0.5,0.04,,
224.0,78.0,0.17,0.67,0.5,0.04,,
224.0,60.5,0.12,0.61,0.5,0.04,,
224.0,43.5,0.08,0.56,0.5,0.04,,
224.0,31.0,0.04,0.43,0.5,0.04,,
