"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,44.204,0.0,0.0,+-0.02,+-0.007,,
308.15,43.78,0.0181,0.0091,+-0.02,+-0.007,,
308.15,43.247,0.0413,0.0214,+-0.02,+-0.007,,
308.15,42.654,0.0669,0.0359,+-0.02,+-0.007,,
308.15,41.685,0.1085,0.0619,+-0.02,+-0.007,,
308.15,40.753,0.1497,0.0908,+-0.02,+-0.007,,
308.15,39.555,0.2033,0.1346,+-0.02,+-0.007,,
308.15,38.237,0.2669,0.1973,+-0.02,+-0.007,,
308.15,37.146,0.3319,0.2759,+-0.02,+-0.007,,
308.15,36.297,0.4163,0.399,+-0.02,+-0.007,,
308.15,36.404,0.4892,0.52,+-0.02,+-0.007,,
308.15,36.48,0.4979,0.5347,+-0.02,+-0.007,,
308.15,37.698,0.5693,0.6543,+-0.02,+-0.007,,
308.15,38.457,0.5973,0.6986,+-0.02,+-0.007,,
308.15,39.45,0.6282,0.7437,+-0.02,+-0.007,,
308.15,41.301,0.674,0.8042,+-0.02,+-0.007,,
308.15,43.92,0.7287,0.8634,+-0.02,+-0.007,,
308.15,47.204,0.7892,0.9138,+-0.02,+-0.007,,
308.15,52.438,0.8814,0.965,+-0.02,+-0.007,,
308.15,56.423,0.9541,0.989,+-0.02,+-0.007,,
308.15,58.779,1.0,1.0,+-0.02,+-0.007,,
