"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,0.009,0.0,,,,,
308.15,0.231,0.0101,,,,,
308.15,0.639,0.029,,,,,
308.15,1.074,0.0488,,,,,
308.15,2.151,0.098,,,,,
308.15,3.225,0.1467,,,,,
308.15,4.31,0.196,,,,,
308.15,5.401,0.2457,,,,,
308.15,6.481,0.2951,,,,,
308.15,7.563,0.345,,,,,
308.15,8.632,0.3948,,,,,
308.15,9.692,0.4449,,,,,
308.15,10.735,0.4951,,,,,
308.15,11.758,0.5453,,,,,
308.15,12.753,0.5956,,,,,
308.15,13.716,0.646,,,,,
308.15,14.266,0.6758,,,,,
308.15,14.642,0.6963,,,,,
308.15,15.532,0.7466,,,,,
308.15,16.389,0.7971,,,,,
308.15,17.218,0.8475,,,,,
308.15,18.032,0.8983,,,,,
308.15,18.527,0.9287,,,,,
308.15,18.865,0.9491,,,,,
308.15,19.217,0.9694,,,,,
308.15,19.398,0.9796,,,,,
308.15,19.584,0.9898,,,,,
308.15,19.788,1.0,,,,,
