"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
355.4,101.32,0.0,0.0,+-0.01,+-0.02,0.002,0.002
354.86,101.32,0.0292,0.0304,+-0.01,+-0.02,0.002,0.002
354.94,101.32,0.074,0.0676,+-0.01,+-0.02,0.002,0.002
355.1,101.32,0.12,0.1005,+-0.01,+-0.02,0.002,0.002
355.38,101.32,0.1666,0.1298,+-0.01,+-0.02,0.002,0.002
355.6,101.32,0.2088,0.1622,+-0.01,+-0.02,0.002,0.002
355.93,101.32,0.2547,0.1816,+-0.01,+-0.02,0.002,0.002
356.44,101.32,0.3208,0.2215,+-0.01,+-0.02,0.002,0.002
356.83,101.32,0.362,0.2411,+-0.01,+-0.02,0.002,0.002
357.29,101.32,0.4093,0.2697,+-0.01,+-0.02,0.002,0.002
358.02,101.32,0.4681,0.3016,+-0.01,+-0.02,0.002,0.002
358.71,101.32,0.5152,0.327,+-0.01,+-0.02,0.002,0.002
359.5,101.32,0.5592,0.3509,+-0.01,+-0.02,0.002,0.002
360.26,101.32,0.6038,0.3739,+-0.01,+-0.02,0.002,0.002
361.36,101.32,0.6469,0.4029,+-0.01,+-0.02,0.002,0.002
362.45,101.32,0.6869,0.4341,+-0.01,+-0.02,0.002,0.002
363.29,101.32,0.7122,0.4585,+-0.01,+-0.02,0.002,0.002
363.74,101.32,0.7263,0.4704,+-0.01,+-0.02,0.002,0.002
364.66,101.32,0.7523,0.4915,+-0.01,+-0.02,0.002,0.002
366.02,101.32,0.7913,0.54,+-0.01,+-0.02,0.002,0.002
367.51,101.32,0.8251,0.5755,+-0.01,+-0.02,0.002,0.002
368.37,101.32,0.8437,0.6024,+-0.01,+-0.02,0.002,0.002
369.53,101.32,0.8665,0.6412,+-0.01,+-0.02,0.002,0.002
371.72,101.32,0.9018,0.7072,+-0.01,+-0.02,0.002,0.002
374.28,101.32,0.9397,0.7953,+-0.01,+-0.02,0.002,0.002
377.46,101.32,0.982,0.9293,+-0.01,+-0.02,0.002,0.002
379.3,101.32,1.0,1.0,+-0.01,+-0.02,0.002,0.002
