"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,69.685,0.0,0.0,,,,
303.15,68.74,0.072,0.038,,,,
303.15,67.4,0.111,0.049,,,,
303.15,66.69,0.15,0.064,,,,
303.15,62.6,0.253,0.097,,,,
303.15,59.8,0.304,0.119,,,,
303.15,59.947,0.308,0.121,,,,
303.15,58.46,0.34,0.135,,,,
303.15,54.03,0.426,0.176,,,,
303.15,53.18,0.441,0.183,,,,
303.15,50.733,0.51,0.216,,,,
303.15,43.184,0.659,0.306,,,,
303.15,36.5,0.762,0.408,,,,
303.15,33.5,0.807,0.47,,,,
303.15,32.361,0.826,0.498,,,,
303.15,29.34,0.865,0.565,,,,
303.15,28.899,0.876,0.586,,,,
303.15,26.06,0.918,0.675,,,,
303.15,18.795,1.0,1.0,,,,
