"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25,0.02,0.0,,,,,
25,10.0,0.047,0.998,,,,
25,20.0,0.094,0.999,,,,
25,30.0,0.136,0.999,,,,
25,40.0,0.178,0.999,,,,
25,50.0,0.22,0.999,,,,
25,60.0,0.255,0.999,,,,
25,70.0,0.287,0.999,,,,
25,263.0,0.798,0.798,,,,
