"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-125.0,20.0,0.00743,0.979,+-0.1,+-0.1,1%,1%
-125.0,40.0,0.0131,0.985,+-0.1,+-0.1,1%,1%
-125.0,60.0,0.0185,0.988,+-0.1,+-0.1,1%,1%
-125.0,80.0,0.0266,0.99,+-0.1,+-0.1,1%,1%
