"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-150.0,10.1,0.0073,0.683,+-0.1,+-0.1,1%,1%
-150.0,20.0,0.0192,0.818,+-0.1,+-0.1,1%,1%
-150.0,39.8,0.0385,0.886,+-0.1,+-0.1,1%,1%
-150.0,59.8,0.0616,0.904,+-0.1,+-0.1,1%,1%
-150.0,80.7,0.0816,0.911,+-0.1,+-0.1,1%,1%
-150.0,100.5,0.101,0.908,+-0.1,+-0.1,1%,1%
