"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.35,83.69,0.0,0.0,,,,
333.35,82.14,0.026,0.0123,,,,
333.35,81.31,0.0452,0.0245,,,,
333.35,79.7,0.0914,0.0508,,,,
333.35,77.45,0.1588,0.0926,,,,
333.35,74.52,0.2452,0.1439,,,,
333.35,71.18,0.3361,0.2046,,,,
333.35,67.62,0.434,0.2775,,,,
333.35,61.51,0.5879,0.3981,,,,
333.35,57.8,0.6718,0.4789,,,,
333.35,54.03,0.7614,0.5793,,,,
333.35,50.25,0.8203,0.6626,,,,
333.35,47.09,0.8874,0.7591,,,,
333.35,44.16,0.9373,0.8566,,,,
333.35,42.0,0.9679,0.9248,,,,
333.35,40.88,0.9849,0.9639,,,,
333.35,40.23,1.0,1.0,,,,
