"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,25.03,0.0,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,31.54,0.0395,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,32.5,0.047,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,38.29,0.0942,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,41.0,0.1226,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,44.66,0.1716,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,46.94,0.2095,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,49.4,0.2688,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,50.13,0.2813,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,51.18,0.3148,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,53.05,0.4332,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,53.37,0.4995,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,53.66,0.5175,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,53.64,0.536,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,53.74,0.604,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,53.78,0.6373,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,53.69,0.647,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,53.64,0.691,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,53.58,0.8245,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,52.82,0.8865,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,49.25,0.9456,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,41.52,0.9905,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,38.03,1.0,,+-0.05,0.05,+-0.0005,+-0.0005
