"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
334.65,20,0.0,0.0,+-0.1,+-0.01,0.001,0.001
333.85,20,0.009,0.047,+-0.1,+-0.01,0.001,0.001
332.85,20,0.025,0.102,+-0.1,+-0.01,0.001,0.001
331.15,20,0.046,0.192,+-0.1,+-0.01,0.001,0.001
329.55,20,0.072,0.286,+-0.1,+-0.01,0.001,0.001
327.55,20,0.101,0.375,+-0.1,+-0.01,0.001,0.001
325.55,20,0.131,0.448,+-0.1,+-0.01,0.001,0.001
323.55,20,0.171,0.528,+-0.1,+-0.01,0.001,0.001
321.55,20,0.215,0.597,+-0.1,+-0.01,0.001,0.001
319.85,20,0.27,0.651,+-0.1,+-0.01,0.001,0.001
318.45,20,0.322,0.687,+-0.1,+-0.01,0.001,0.001
317.05,20,0.399,0.732,+-0.1,+-0.01,0.001,0.001
315.95,20,0.47,0.763,+-0.1,+-0.01,0.001,0.001
315.25,20,0.511,0.777,+-0.1,+-0.01,0.001,0.001
314.55,20,0.567,0.798,+-0.1,+-0.01,0.001,0.001
314.15,20,0.637,0.817,+-0.1,+-0.01,0.001,0.001
313.85,20,0.689,0.833,+-0.1,+-0.01,0.001,0.001
313.55,20,0.744,0.84,+-0.1,+-0.01,0.001,0.001
313.35,20,0.778,0.853,+-0.1,+-0.01,0.001,0.001
313.25,20,0.814,0.867,+-0.1,+-0.01,0.001,0.001
313.25,20,0.839,0.871,+-0.1,+-0.01,0.001,0.001
313.25,20,0.872,0.883,+-0.1,+-0.01,0.001,0.001
313.15,20,0.899,0.896,+-0.1,+-0.01,0.001,0.001
313.15,20,0.921,0.906,+-0.1,+-0.01,0.001,0.001
313.25,20,0.939,0.922,+-0.1,+-0.01,0.001,0.001
313.35,20,0.951,0.929,+-0.1,+-0.01,0.001,0.001
313.45,20,0.957,0.943,+-0.1,+-0.01,0.001,0.001
313.55,20,0.97,0.954,+-0.1,+-0.01,0.001,0.001
313.75,20,0.982,0.967,+-0.1,+-0.01,0.001,0.001
313.85,20,0.992,0.985,+-0.1,+-0.01,0.001,0.001
314.05,20,0.999,0.998,+-0.1,+-0.01,0.001,0.001
314.35,20,1.0,1.0,+-0.1,+-0.01,0.001,0.001
