"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,65.435,0.0,0.0,+-0.02,+-0.007,,
308.15,79.34,0.0207,0.1682,+-0.02,+-0.007,,
308.15,81.371,0.034,0.1978,+-0.02,+-0.007,,
308.15,84.372,0.0998,0.2329,+-0.02,+-0.007,,
308.15,84.772,0.1555,0.2441,+-0.02,+-0.007,,
308.15,84.978,0.2122,0.2487,+-0.02,+-0.007,,
308.15,85.017,0.2787,0.26,+-0.02,+-0.007,,
308.15,84.882,0.3494,0.2619,+-0.02,+-0.007,,
308.15,84.253,0.5069,0.2702,+-0.02,+-0.007,,
308.15,83.937,0.5506,0.2722,+-0.02,+-0.007,,
308.15,83.414,0.6005,0.2742,+-0.02,+-0.007,,
308.15,76.924,0.7996,0.3207,+-0.02,+-0.007,,
308.15,74.007,0.836,0.337,+-0.02,+-0.007,,
308.15,65.264,0.898,0.4021,+-0.02,+-0.007,,
308.15,60.516,0.9189,0.4391,+-0.02,+-0.007,,
308.15,55.355,0.9395,0.4825,+-0.02,+-0.007,,
308.15,48.723,0.956,0.5615,+-0.02,+-0.007,,
308.15,38.809,0.9803,0.7155,+-0.02,+-0.007,,
308.15,34.469,0.9877,0.8049,+-0.02,+-0.007,,
308.15,32.944,0.9904,0.8438,+-0.02,+-0.007,,
308.15,30.432,0.9951,0.9145,+-0.02,+-0.007,,
308.15,29.319,0.997,0.9498,+-0.02,+-0.007,,
308.15,28.623,0.9984,0.9746,+-0.02,+-0.007,,
308.15,27.995,1.0,1.0,+-0.02,+-0.007,,
