"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
355.5,102.27,1.0,1.0,0.01,0.01,,
352.35,102.27,0.8495,0.8015,0.01,0.01,,
352.85,102.27,0.7975,0.7512,0.01,0.01,,
353.15,102.12,0.7541,0.7201,0.01,0.01,,
353.25,102.27,0.6628,0.6854,0.01,0.01,,
353.55,102.25,0.4887,0.615,0.01,0.01,,
354.05,102.13,0.3241,0.5641,0.01,0.01,,
354.45,102.4,0.2407,0.5517,0.01,0.01,,
356.35,102.03,0.135,0.4764,0.01,0.01,,
356.95,101.95,0.084,0.4582,0.01,0.01,,
357.75,101.98,0.0456,0.438,0.01,0.01,,
373.13,101.98,0.0,0.0,0.01,0.01,,
