"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
328.15,27.774,0.1161,0.4841,+-0.01,+-0.03,,
328.15,29.017,0.1445,0.5123,+-0.01,+-0.03,,
328.15,31.391,0.2338,0.5712,+-0.01,+-0.03,,
328.15,31.767,0.2506,0.576,+-0.01,+-0.03,,
328.15,32.475,0.2938,0.5923,+-0.01,+-0.03,,
328.15,33.048,0.3306,0.6058,+-0.01,+-0.03,,
328.15,33.35,0.3551,0.6106,+-0.01,+-0.03,,
328.15,33.611,0.3777,0.6191,+-0.01,+-0.03,,
328.15,34.012,0.4123,0.6294,+-0.01,+-0.03,,
328.15,34.343,0.447,0.6465,+-0.01,+-0.03,,
328.15,34.519,0.4598,0.6557,+-0.01,+-0.03,,
328.15,35.017,0.5127,0.6682,+-0.01,+-0.03,,
328.15,35.215,0.5273,0.6801,+-0.01,+-0.03,,
328.15,35.507,0.5541,0.6845,+-0.01,+-0.03,,
328.15,35.516,0.5626,0.6874,+-0.01,+-0.03,,
328.15,36.055,0.6194,0.7138,+-0.01,+-0.03,,
328.15,36.53,0.6841,0.748,+-0.01,+-0.03,,
328.15,36.779,0.7174,0.7667,+-0.01,+-0.03,,
328.15,36.812,0.7276,0.7714,+-0.01,+-0.03,,
328.15,36.973,0.7558,0.7939,+-0.01,+-0.03,,
328.15,37.172,0.7979,0.8211,+-0.01,+-0.03,,
328.15,37.223,0.8165,0.834,+-0.01,+-0.03,,
328.15,37.307,0.8334,0.847,+-0.01,+-0.03,,
328.15,37.325,0.8436,0.8554,+-0.01,+-0.03,,
328.15,37.352,0.8502,0.8595,+-0.01,+-0.03,,
328.15,37.378,0.8616,0.8688,+-0.01,+-0.03,,
328.15,37.393,0.8714,0.8775,+-0.01,+-0.03,,
328.15,37.395,0.8798,0.8848,+-0.01,+-0.03,,
328.15,37.416,0.8854,0.8891,+-0.01,+-0.03,,
328.15,37.415,0.8925,0.8946,+-0.01,+-0.03,,
328.15,37.421,0.9002,0.9019,+-0.01,+-0.03,,
328.15,37.425,0.9131,0.913,+-0.01,+-0.03,,
328.15,37.437,0.9342,0.9331,+-0.01,+-0.03,,
328.15,37.412,0.8566,0.955,+-0.01,+-0.03,,
