"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
352.5,101.3,0.046,0.082,0.02,+-0.1,,
351.43,101.3,0.09,0.148,0.02,+-0.1,,
350.92,101.3,0.115,0.18,0.02,+-0.1,,
348.69,101.3,0.232,0.321,0.02,+-0.1,,
347.94,101.3,0.281,0.368,0.02,+-0.1,,
347.37,101.3,0.328,0.42,0.02,+-0.1,,
347.17,101.3,0.343,0.436,0.02,+-0.1,,
346.91,101.3,0.36,0.443,0.02,+-0.1,,
346.34,101.3,0.426,0.506,0.02,+-0.1,,
346.2,101.3,0.431,0.508,0.02,+-0.1,,
346.12,101.3,0.441,0.521,0.02,+-0.1,,
345.81,101.3,0.465,0.535,0.02,+-0.1,,
345.61,101.3,0.501,0.568,0.02,+-0.1,,
345.65,101.3,0.505,0.568,0.02,+-0.1,,
345.44,101.3,0.53,0.588,0.02,+-0.1,,
345.17,101.3,0.58,0.633,0.02,+-0.1,,
344.83,101.3,0.614,0.66,0.02,+-0.1,,
344.84,101.3,0.63,0.674,0.02,+-0.1,,
344.61,101.3,0.682,0.714,0.02,+-0.1,,
344.55,101.3,0.684,0.713,0.02,+-0.1,,
344.63,101.3,0.689,0.716,0.02,+-0.1,,
344.34,101.3,0.732,0.757,0.02,+-0.1,,
344.77,101.3,0.742,0.761,0.02,+-0.1,,
344.3,101.3,0.787,0.8,0.02,+-0.1,,
344.13,101.3,0.803,0.812,0.02,+-0.1,,
344.23,101.3,0.832,0.837,0.02,+-0.1,,
344.11,101.3,0.851,0.856,0.02,+-0.1,,
344.09,101.3,0.867,0.871,0.02,+-0.1,,
344.17,101.3,0.885,0.886,0.02,+-0.1,,
344.07,101.3,0.901,0.9,0.02,+-0.1,,
344.05,101.3,0.926,0.926,0.02,+-0.1,,
344.05,101.3,0.926,0.925,0.02,+-0.1,,
344.18,101.3,0.936,0.935,0.02,+-0.1,,
344.07,101.3,0.948,0.947,0.02,+-0.1,,
344.19,101.3,0.956,0.955,0.02,+-0.1,,
344.26,101.3,0.977,0.975,0.02,+-0.1,,
