"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
180.0,3.013,0.0,0.0,+-0.1,+-0.15%,,
180.0,3.172,0.0105,0.0311,+-0.1,+-0.15%,,
180.0,3.523,0.0313,0.0786,+-0.1,+-0.15%,,
180.0,3.854,0.0532,0.1117,+-0.1,+-0.15%,,
180.0,4.144,0.0755,0.1398,+-0.1,+-0.15%,,
180.0,4.344,0.0927,0.1468,+-0.1,+-0.15%,,
180.0,4.495,0.1109,0.1484,+-0.1,+-0.15%,,
180.0,4.578,0.1325,0.1325,+-0.1,+-0.15%,,
