"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.14,40.0,0.0561,0.3161,0.01,0.1,0.0001,0.0001
368.05,40.0,0.1085,0.4555,0.01,0.1,0.0001,0.0001
364.8,40.0,0.1752,0.5447,0.01,0.1,0.0001,0.0001
361.17,40.0,0.3045,0.6189,0.01,0.1,0.0001,0.0001
360.05,40.0,0.4042,0.665,0.01,0.1,0.0001,0.0001
359.0,40.0,0.5074,0.7024,0.01,0.1,0.0001,0.0001
358.35,40.0,0.6021,0.7355,0.01,0.1,0.0001,0.0001
357.88,40.0,0.6912,0.7715,0.01,0.1,0.0001,0.0001
357.53,40.0,0.793,0.8213,0.01,0.1,0.0001,0.0001
357.49,40.0,0.874,0.8742,0.01,0.1,0.0001,0.0001
357.62,40.0,0.9367,0.9279,0.01,0.1,0.0001,0.0001
