"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
131.38,8.66,0.91,0.908,,,,
130.68,8.66,0.823,0.798,,,,
131.12,8.66,0.635,0.687,,,,
132.24,8.66,0.41,0.645,,,,
143.02,8.66,0.138,0.477,,,,
