"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,19.3,0.0,0.0,,,0.002,0.002
348.15,39.39,0.0366,0.5247,,,0.002,0.002
348.15,49.73,0.0707,0.6326,,,0.002,0.002
348.15,55.89,0.1107,0.6788,,,0.002,0.002
348.15,63.32,0.1894,0.7258,,,0.002,0.002
348.15,66.66,0.2652,0.7427,,,0.002,0.002
348.15,68.43,0.3105,0.7553,,,0.002,0.002
348.15,69.4,0.3336,0.759,,,0.002,0.002
348.15,70.7,0.3747,0.7668,,,0.002,0.002
348.15,72.81,0.4469,0.7797,,,0.002,0.002
348.15,74.85,0.5646,0.7949,,,0.002,0.002
348.15,75.5,0.6272,0.806,,,0.002,0.002
348.15,76.32,0.6795,0.8162,,,0.002,0.002
348.15,77.23,0.7421,0.8291,,,0.002,0.002
348.15,77.8,0.7948,0.845,,,0.002,0.002
348.15,78.16,0.8519,0.8664,,,0.002,0.002
348.15,78.19,0.8832,0.8825,,,0.002,0.002
348.15,77.58,0.9537,0.9351,,,0.002,0.002
348.15,75.37,1.0,1.0,,,0.002,0.002
