"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.0,63.27,0.0,0.0,,,,
25.0,64.61,0.033,0.04,,,,
25.0,66.1,0.071,0.081,,,,
25.0,67.66,0.113,0.123,,,,
25.0,68.11,0.13,0.135,,,,
25.0,68.24,0.137,0.137,,,,
