"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
308.15,61.661,0.1198,,+-0.03,+-0.07,,
308.15,72.28,0.1217,,+-0.03,+-0.07,,
298.15,58.28,0.1292,,+-0.03,+-0.07,,
298.15,68.971,0.1292,,+-0.03,+-0.07,,
298.16,80.832,0.1294,,+-0.03,+-0.07,,
298.16,92.28,0.1309,,+-0.03,+-0.07,,
