"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
390.79,101.32,0.0266,0.0104,,+-0.02,,
390.87,101.32,0.0344,0.013,,+-0.02,,
391.49,101.32,0.0687,0.0251,,+-0.02,,
392.04,101.32,0.1002,0.0361,,+-0.02,,
392.66,101.32,0.1323,0.0472,,+-0.02,,
393.29,101.32,0.1642,0.0577,,+-0.02,,
394.05,101.32,0.2008,0.0703,,+-0.02,,
394.76,101.32,0.2426,0.0825,,+-0.02,,
395.93,101.32,0.2891,0.101,,+-0.02,,
396.86,101.32,0.3283,0.1151,,+-0.02,,
398.29,101.32,0.3796,0.1384,,+-0.02,,
398.45,101.32,0.3904,0.1414,,+-0.02,,
399.36,101.32,0.416,0.1544,,+-0.02,,
400.21,101.32,0.4426,0.1668,,+-0.02,,
400.29,101.32,0.4446,0.1678,,+-0.02,,
401.62,101.32,0.4828,0.1865,,+-0.02,,
403.08,101.32,0.5233,0.2077,,+-0.02,,
404.81,101.32,0.5619,0.2314,,+-0.02,,
406.88,101.32,0.6107,0.2633,,+-0.02,,
408.58,101.32,0.6465,0.2913,,+-0.02,,
410.67,101.32,0.6869,0.3257,,+-0.02,,
413.25,101.32,0.7261,0.3682,,+-0.02,,
416.15,101.32,0.7687,0.4174,,+-0.02,,
419.38,101.32,0.8121,0.4741,,+-0.02,,
423.23,101.32,0.8576,0.5545,,+-0.02,,
426.8,101.32,0.8958,0.6396,,+-0.02,,
431.3,101.32,0.9375,0.7564,,+-0.02,,
434.81,101.32,0.966,0.8547,,+-0.02,,
