"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-50.0,20.0,0.00843,0.438,+-0.1,+-0.1,1%,1%
-50.0,40.0,0.0265,0.673,+-0.1,+-0.1,1%,1%
-50.0,60.0,0.0448,0.76,+-0.1,+-0.1,1%,1%
-50.0,80.0,0.0603,0.797,+-0.1,+-0.1,1%,1%
