"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
45,336.68,0.0005,0.003,,,,
45,340.09,0.0028,0.015,,,,
45,354.09,0.0141,0.0642,,,,
45,373.44,0.0299,0.1263,,,,
45,406.12,0.0616,0.2199,,,,
45,438.56,0.096,0.3009,,,,
45,468.48,0.1362,0.3678,,,,
45,492.71,0.176,0.4184,,,,
45,516.86,0.2239,0.4668,,,,
45,542.23,0.2968,0.518,,,,
45,561.19,0.3668,0.5591,,,,
45,574.84,0.4488,0.5937,,,,
45,587.6,0.5464,0.6379,,,,
45,595.35,0.6665,0.6899,,,,
45,592.11,0.8127,0.7739,,,,
45,577.28,0.903,0.8515,,,,
45,563.69,0.9457,0.9064,,,,
45,542.62,0.9921,0.9837,,,,
