"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,15.584,0.0,,,,,
323.15,15.388,0.1059,0.0955,,,,
323.15,15.259,0.1713,0.1525,,,,
323.15,15.08,0.2465,0.2183,,,,
323.15,14.953,0.2998,0.2659,,,,
323.15,14.813,0.3501,0.311,,,,
323.15,14.68,0.4029,0.3588,,,,
323.15,14.547,0.4495,0.4019,,,,
323.15,14.457,0.4784,0.4287,,,,
323.15,14.356,0.5165,0.4635,,,,
323.15,14.245,0.5536,0.4978,,,,
323.15,14.137,0.586,0.5278,,,,
323.15,14.048,0.6132,0.5539,,,,
323.15,13.975,0.6384,0.5773,,,,
323.15,13.876,0.665,0.6028,,,,
323.15,13.791,0.6911,0.6285,,,,
323.15,13.7,0.7122,0.6497,,,,
323.15,13.602,0.7384,0.6771,,,,
323.15,13.52,0.7611,0.7004,,,,
323.15,13.378,0.7926,0.7345,,,,
323.15,13.255,0.82,0.7647,,,,
323.15,13.143,0.8439,0.7925,,,,
323.15,13.044,0.8657,0.8182,,,,
323.15,12.85,0.9049,0.8668,,,,
323.15,12.675,0.9394,0.9114,,,,
323.15,12.427,0.978,0.9663,,,,
323.15,12.295,1.0,,,,,
