"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
50,0.065,0.0,,,,,
50,10.0,0.043,0.991,,,,
50,20.0,0.083,0.995,,,,
50,30.0,0.122,0.996,,,,
50,40.0,0.161,0.997,,,,
50,50.0,0.188,0.997,,,,
50,60.0,0.234,0.997,,,,
50,70.0,0.265,0.997,,,,
50,269.8,0.787,0.787,,,,
