"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
430.8,30.07,0.0286,0.3523,,,,
430.8,50.24,0.0716,0.5215,,,,
430.8,100.25,0.1797,0.6603,,,,
430.8,148.8,0.2951,0.675,,,,
430.8,172.9,0.3724,0.6481,,,,
430.8,181.3,0.4016,0.6429,,,,
430.8,185.7,0.4544,0.6341,,,,
