"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.25,26.66,0.0,0.0,0.1,0.01,0.001,0.001
372.95,26.66,0.047,0.056,0.1,0.01,0.001,0.001
372.75,26.66,0.097,0.114,0.1,0.01,0.001,0.001
372.35,26.66,0.178,0.206,0.1,0.01,0.001,0.001
371.95,26.66,0.259,0.293,0.1,0.01,0.001,0.001
371.55,26.66,0.341,0.381,0.1,0.01,0.001,0.001
371.05,26.66,0.425,0.468,0.1,0.01,0.001,0.001
370.75,26.66,0.496,0.539,0.1,0.01,0.001,0.001
370.35,26.66,0.574,0.615,0.1,0.01,0.001,0.001
369.95,26.66,0.655,0.692,0.1,0.01,0.001,0.001
369.65,26.66,0.735,0.765,0.1,0.01,0.001,0.001
369.25,26.66,0.808,0.832,0.1,0.01,0.001,0.001
368.95,26.66,0.886,0.902,0.1,0.01,0.001,0.001
368.75,26.66,0.937,0.946,0.1,0.01,0.001,0.001
368.45,26.66,1.0,1.0,0.1,0.01,0.001,0.001
