"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
310.5,19.76,0.0427,0.2489,,,,
310.5,30.0,0.0974,0.4115,,,,
310.5,40.5,0.1558,0.5015,,,,
310.5,50.4,0.2125,0.5419,,,,
