"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,2.849,0.0,,+- 0.005,1.0%,,
298.15,5.169,0.0699,,+- 0.005,1.0%,,
298.15,6.49,0.1523,,+- 0.005,1.0%,,
298.15,7.261,0.257,,+- 0.005,1.0%,,
298.15,7.59,0.3602,,+- 0.005,1.0%,,
298.15,7.783,0.4789,,+- 0.005,1.0%,,
298.15,7.893,0.6489,,+- 0.005,1.0%,,
298.15,7.914,0.7164,,+- 0.005,1.0%,,
298.15,7.915,0.7725,,+- 0.005,1.0%,,
298.15,7.915,0.8374,,+- 0.005,1.0%,,
298.15,7.881,0.8946,,+- 0.005,1.0%,,
298.15,7.686,0.9493,,+- 0.005,1.0%,,
298.15,6.101,1.0,,+- 0.005,1.0%,,
