"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
424.75,100.0,0.0,0.0,+-0.1,+-0.01,,
424.65,100.0,0.009,0.012,+-0.1,+-0.01,,
424.45,100.0,0.032,0.043,+-0.1,+-0.01,,
424.05,100.0,0.074,0.096,+-0.1,+-0.01,,
423.55,100.0,0.108,0.14,+-0.1,+-0.01,,
423.05,100.0,0.146,0.188,+-0.1,+-0.01,,
422.55,100.0,0.179,0.231,+-0.1,+-0.01,,
421.95,100.0,0.221,0.287,+-0.1,+-0.01,,
421.25,100.0,0.269,0.355,+-0.1,+-0.01,,
420.35,100.0,0.332,0.429,+-0.1,+-0.01,,
419.45,100.0,0.393,0.514,+-0.1,+-0.01,,
418.65,100.0,0.451,0.578,+-0.1,+-0.01,,
417.65,100.0,0.523,0.649,+-0.1,+-0.01,,
416.65,100.0,0.59,0.71,+-0.1,+-0.01,,
415.65,100.0,0.659,0.778,+-0.1,+-0.01,,
414.65,100.0,0.716,0.823,+-0.1,+-0.01,,
413.75,100.0,0.766,0.859,+-0.1,+-0.01,,
413.05,100.0,0.804,0.885,+-0.1,+-0.01,,
412.25,100.0,0.842,0.909,+-0.1,+-0.01,,
411.85,100.0,0.871,0.928,+-0.1,+-0.01,,
411.45,100.0,0.896,0.944,+-0.1,+-0.01,,
411.05,100.0,0.917,0.955,+-0.1,+-0.01,,
410.75,100.0,0.936,0.965,+-0.1,+-0.01,,
410.55,100.0,0.953,0.975,+-0.1,+-0.01,,
410.05,100.0,1.0,1.0,+-0.1,+-0.01,,
