"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.1,29.7,0.782,,0.1,,,
30.6,32.1,0.782,,0.1,,,
40.0,38.1,0.782,,0.1,,,
50.1,44.8,0.782,,0.1,,,
59.8,51.5,0.782,,0.1,,,
69.4,58.4,0.782,,0.1,,,
80.1,65.9,0.782,,0.1,,,
90.0,72.79,0.782,,0.1,,,
99.8,79.95,0.782,,0.1,,,
