"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
373.2,6.16,0.262,0.998,,,,
373.2,9.16,0.368,0.997,,,,
373.2,11.62,0.447,0.997,,,,
373.2,16.73,0.594,0.989,,,,
373.2,19.13,0.648,0.973,,,,
373.2,21.45,0.699,0.956,,,,
373.2,23.66,0.781,0.914,,,,
