"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,13.535,0.0,,+- 0.005,1.0%,,
298.15,13.93,0.0185,,+- 0.005,1.0%,,
298.15,14.108,0.0364,,+- 0.005,1.0%,,
298.15,14.199,0.0611,,+- 0.005,1.0%,,
298.15,14.22,0.0913,,+- 0.005,1.0%,,
298.15,14.205,0.1207,,+- 0.005,1.0%,,
298.15,14.136,0.174,,+- 0.005,1.0%,,
298.15,14.042,0.2228,,+- 0.005,1.0%,,
298.15,13.899,0.2852,,+- 0.005,1.0%,,
298.15,13.563,0.3975,,+- 0.005,1.0%,,
298.15,13.148,0.4951,,+- 0.005,1.0%,,
298.15,12.572,0.5891,,+- 0.005,1.0%,,
298.15,12.027,0.655,,+- 0.005,1.0%,,
298.15,10.26,0.7811,,+- 0.005,1.0%,,
298.15,7.726,0.8841,,+- 0.005,1.0%,,
298.15,4.13,0.9753,,+- 0.005,1.0%,,
298.15,2.849,1.0,,+- 0.005,1.0%,,
