"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
293.15,10.336,0.0,,0.02,,0.0005,0.0005
293.15,10.43,7e-05,,0.02,,0.0005,0.0005
293.15,11.016,0.00058,,0.02,,0.0005,0.0005
293.15,12.368,0.00152,,0.02,,0.0005,0.0005
293.15,14.063,0.00277,,0.02,,0.0005,0.0005
293.15,15.409,0.00402,,0.02,,0.0005,0.0005
293.15,17.465,0.0073,,0.02,,0.0005,0.0005
293.15,18.886,0.01225,,0.02,,0.0005,0.0005
293.15,20.238,0.02257,,0.02,,0.0005,0.0005
293.15,21.242,0.04035,,0.02,,0.0005,0.0005
293.15,21.729,0.05726,,0.02,,0.0005,0.0005
293.15,22.158,0.087,,0.02,,0.0005,0.0005
293.15,22.198,0.0901,,0.02,,0.0005,0.0005
293.15,22.315,0.1404,,0.02,,0.0005,0.0005
293.15,22.311,0.5098,,0.02,,0.0005,0.0005
293.15,22.297,0.8257,,0.02,,0.0005,0.0005
293.15,22.313,0.8286,,0.02,,0.0005,0.0005
293.15,22.244,0.8506,,0.02,,0.0005,0.0005
293.15,22.184,0.866,,0.02,,0.0005,0.0005
293.15,21.578,0.9002,,0.02,,0.0005,0.0005
293.15,21.345,0.9135,,0.02,,0.0005,0.0005
293.15,20.194,0.939,,0.02,,0.0005,0.0005
293.15,18.793,0.9609,,0.02,,0.0005,0.0005
293.15,16.345,0.9811,,0.02,,0.0005,0.0005
293.15,13.004,1.0,,0.02,,0.0005,0.0005
