"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
351.34,101.32,0.0006,0.0034,+-0.02,+-0.01,+-0.001,+-0.001
351.21,101.32,0.0019,0.0091,+-0.02,+-0.01,+-0.001,+-0.001
351.18,101.32,0.002,0.0099,+-0.02,+-0.01,+-0.001,+-0.001
351.05,101.32,0.0034,0.0163,+-0.02,+-0.01,+-0.001,+-0.001
350.86,101.32,0.0048,0.0237,+-0.02,+-0.01,+-0.001,+-0.001
350.73,101.32,0.0062,0.0305,+-0.02,+-0.01,+-0.001,+-0.001
350.59,101.32,0.0077,0.0376,+-0.02,+-0.01,+-0.001,+-0.001
350.33,101.32,0.0105,0.0492,+-0.02,+-0.01,+-0.001,+-0.001
350.11,101.32,0.0131,0.061,+-0.02,+-0.01,+-0.001,+-0.001
349.81,101.32,0.017,0.0745,+-0.02,+-0.01,+-0.001,+-0.001
348.59,101.32,0.0311,0.1308,+-0.02,+-0.01,+-0.001,+-0.001
347.97,101.32,0.0376,0.1578,+-0.02,+-0.01,+-0.001,+-0.001
347.4,101.32,0.0449,0.1838,+-0.02,+-0.01,+-0.001,+-0.001
346.9,101.32,0.0522,0.2071,+-0.02,+-0.01,+-0.001,+-0.001
346.24,101.32,0.0624,0.2361,+-0.02,+-0.01,+-0.001,+-0.001
345.47,101.32,0.0698,0.2677,+-0.02,+-0.01,+-0.001,+-0.001
344.65,101.32,0.0833,0.3002,+-0.02,+-0.01,+-0.001,+-0.001
344.26,101.32,0.0908,0.3168,+-0.02,+-0.01,+-0.001,+-0.001
343.68,101.32,0.0986,0.3393,+-0.02,+-0.01,+-0.001,+-0.001
342.92,101.32,0.1129,0.3701,+-0.02,+-0.01,+-0.001,+-0.001
342.18,101.32,0.1246,0.3937,+-0.02,+-0.01,+-0.001,+-0.001
341.28,101.32,0.1434,0.43,+-0.02,+-0.01,+-0.001,+-0.001
340.56,101.32,0.1578,0.4548,+-0.02,+-0.01,+-0.001,+-0.001
339.3,101.32,0.1855,0.5037,+-0.02,+-0.01,+-0.001,+-0.001
337.86,101.32,0.2224,0.5543,+-0.02,+-0.01,+-0.001,+-0.001
336.94,101.32,0.2518,0.5815,+-0.02,+-0.01,+-0.001,+-0.001
336.24,101.32,0.2766,0.6021,+-0.02,+-0.01,+-0.001,+-0.001
335.69,101.32,0.2929,0.616,+-0.02,+-0.01,+-0.001,+-0.001
335.13,101.32,0.3149,0.6324,+-0.02,+-0.01,+-0.001,+-0.001
334.09,101.32,0.3623,0.6655,+-0.02,+-0.01,+-0.001,+-0.001
333.33,101.32,0.3976,0.6847,+-0.02,+-0.01,+-0.001,+-0.001
332.85,101.32,0.4218,0.6991,+-0.02,+-0.01,+-0.001,+-0.001
332.29,101.32,0.4568,0.7161,+-0.02,+-0.01,+-0.001,+-0.001
331.79,101.32,0.4907,0.7308,+-0.02,+-0.01,+-0.001,+-0.001
331.35,101.32,0.5211,0.7455,+-0.02,+-0.01,+-0.001,+-0.001
330.95,101.32,0.5521,0.7579,+-0.02,+-0.01,+-0.001,+-0.001
330.56,101.32,0.5883,0.7702,+-0.02,+-0.01,+-0.001,+-0.001
330.18,101.32,0.6207,0.7838,+-0.02,+-0.01,+-0.001,+-0.001
329.89,101.32,0.6489,0.7963,+-0.02,+-0.01,+-0.001,+-0.001
329.49,101.32,0.6943,0.815,+-0.02,+-0.01,+-0.001,+-0.001
329.28,101.32,0.7161,0.8225,+-0.02,+-0.01,+-0.001,+-0.001
329.06,101.32,0.7431,0.8338,+-0.02,+-0.01,+-0.001,+-0.001
328.9,101.32,0.7677,0.8439,+-0.02,+-0.01,+-0.001,+-0.001
328.68,101.32,0.793,0.8545,+-0.02,+-0.01,+-0.001,+-0.001
328.54,101.32,0.8153,0.8653,+-0.02,+-0.01,+-0.001,+-0.001
328.37,101.32,0.8477,0.8812,+-0.02,+-0.01,+-0.001,+-0.001
328.24,101.32,0.8728,0.8952,+-0.02,+-0.01,+-0.001,+-0.001
328.15,101.32,0.8942,0.9079,+-0.02,+-0.01,+-0.001,+-0.001
328.12,101.32,0.9063,0.9156,+-0.02,+-0.01,+-0.001,+-0.001
328.11,101.32,0.9136,0.9196,+-0.02,+-0.01,+-0.001,+-0.001
328.06,101.32,0.9368,0.9374,+-0.02,+-0.01,+-0.001,+-0.001
328.06,101.32,0.9625,0.9584,+-0.02,+-0.01,+-0.001,+-0.001
328.06,101.32,0.9876,0.983,+-0.02,+-0.01,+-0.001,+-0.001
328.09,101.32,0.9965,0.9918,+-0.02,+-0.01,+-0.001,+-0.001
